id_produto,tipo,temperatura_ar_k,temperatura_processo_k,velocidade_rotacao_rpm,torque_nm,desgaste_ferramenta_min,falha_maquina,potencia_calc
L50530,L,300.1,310.1,1504.0,40.1,183,1,60310.4
L50531,L,301.4,310.8,1680.0,31.4,185,0,52752.0
L50532,L,301.4,310.8,1610.0,34.6,187,0,55706.0
L50533,L,301.6,310.9,1632.0,31.6,189,0,51571.200000000004
L50534,L,301.6,310.9,1559.0,40.2,191,0,62671.8
L50535,L,301.5,310.8,1367.0,49.0,193,0,66983.0
L50536,L,301.6,310.8,1355.0,57.8,195,1,78319.0
H32771,H,301.6,310.7,1414.0,51.7,197,0,73103.8
L50538,L,301.5,310.6,1522.0,36.6,202,0,55705.200000000004
L50539,L,301.5,310.6,1525.0,41.9,204,0,63897.5
L50540,L,301.5,310.6,1394.0,46.5,206,0,64821.0
L50541,L,301.5,310.6,1519.0,40.7,208,0,61823.3
L50542,L,301.4,310.6,1445.0,43.9,210,0,63435.5
L50543,L,301.4,310.6,1555.0,43.3,212,0,67331.5
L50544,L,301.4,310.5,1633.0,39.5,0,0,64503.5
M18225,M,301.4,310.6,1630.0,30.3,2,0,49389.0
M18226,M,301.4,310.7,1692.0,32.3,5,0,54651.6
H32781,H,301.5,310.7,1790.0,26.2,8,0,46898.0
L50548,L,301.5,310.8,1350.0,58.5,13,0,78975.0
L50549,L,301.5,310.9,2760.0,8.0,15,1,22080.0
L50550,L,301.4,310.7,1584.0,32.2,17,0,51004.8
L50551,L,301.4,310.7,1989.0,21.8,19,0,43360.200000000004
L50552,L,301.4,310.8,1431.0,44.3,21,0,63393.299999999996
L50553,L,301.4,310.7,1568.0,35.2,23,0,55193.600000000006
L50554,L,301.4,310.7,1376.0,50.6,25,0,69625.6
M18235,M,301.4,310.6,1459.0,46.9,27,0,68427.09999999999
M18236,M,301.5,310.8,1385.0,47.5,30,0,65787.5
H32791,H,301.5,310.8,1591.0,29.6,33,0,47093.600000000006
L50558,L,301.5,310.7,1568.0,33.1,38,0,51900.8
M18239,M,301.4,310.7,1459.0,37.7,40,0,55004.3
L50560,L,301.4,310.7,1590.0,36.3,43,0,57716.99999999999
L50561,L,301.3,310.6,1376.0,47.6,45,0,65497.6
L50562,L,301.3,310.6,1510.0,38.5,47,0,58135.0
H32797,H,301.4,310.6,1674.0,33.6,49,0,56246.4
L50564,L,301.3,310.6,1426.0,40.7,54,0,58038.200000000004
L50565,L,301.5,310.7,1466.0,43.6,56,0,63917.6
H32800,H,301.5,310.8,1474.0,38.7,58,0,57043.8
M18247,M,301.6,310.8,1290.0,65.3,63,0,84237.0
M18248,M,301.7,310.9,1435.0,48.0,66,0,68880.0
M18249,M,301.5,310.7,1416.0,53.2,69,0,75331.2
H32804,H,301.5,310.7,1599.0,40.4,72,0,64599.6
L50571,L,301.5,310.7,1466.0,47.3,77,0,69341.8
L50572,L,301.5,310.7,1408.0,47.3,79,0,66598.4
L50573,L,300.1,310.1,1504.0,40.1,81,0,60310.4
L50574,L,301.5,310.6,1405.0,42.3,83,0,59431.49999999999
L50575,L,301.4,310.5,1647.0,33.3,85,0,54845.1
M18256,M,301.4,310.6,1459.0,35.0,87,0,51065.0
L50577,L,301.4,310.6,1648.0,30.7,90,0,50593.6
L50578,L,301.4,310.7,1675.0,30.7,92,0,51422.5
L50579,L,300.1,310.1,1504.0,40.1,94,0,60310.4
H32814,H,300.1,310.1,1504.0,40.1,96,0,60310.4
M18261,M,301.4,310.7,1617.0,34.3,101,0,55463.1
L50582,L,301.4,310.6,1347.0,53.3,104,0,71795.09999999999
L50583,L,301.3,310.5,1337.0,52.7,106,0,70459.90000000001
L50584,L,301.3,310.4,1695.0,30.9,108,0,52375.5
M18265,M,301.3,310.4,1635.0,32.5,110,0,53137.5
L50586,L,301.2,310.4,1470.0,44.0,113,0,64680.0
L50587,L,301.2,310.4,1381.0,49.8,115,0,68773.8
M18268,M,301.2,310.4,1382.0,41.6,117,0,57491.200000000004
M18269,M,301.2,310.4,1697.0,30.0,120,0,50910.0
L50590,L,300.1,310.1,1504.0,40.1,123,0,60310.4
L50591,L,301.3,310.3,1419.0,55.7,125,0,79038.3
L50592,L,300.1,310.1,1504.0,40.1,127,0,60310.4
L50593,L,301.3,310.3,1560.0,36.3,129,0,56627.99999999999
L50594,L,301.3,310.3,1555.0,41.2,131,0,64066.00000000001
L50595,L,301.4,310.4,1579.0,36.9,133,0,58265.1
L50596,L,301.5,310.5,1435.0,44.6,135,0,64001.0
L50597,L,301.6,310.6,1621.0,33.7,137,0,54627.700000000004
H32832,H,301.6,310.6,1555.0,40.4,139,0,62822.0
L50599,L,301.5,310.5,1611.0,33.8,144,0,54451.799999999996
L50600,L,301.6,310.6,1834.0,23.5,146,0,43099.0
M18281,M,301.5,310.5,1612.0,29.8,148,0,48037.6
L50602,L,301.5,310.4,1629.0,34.1,151,0,55548.9
L50603,L,301.4,310.4,1496.0,35.2,153,0,52659.200000000004
L50604,L,301.5,310.5,1593.0,32.9,155,0,52409.7
M18285,M,301.5,310.5,1623.0,33.5,157,0,54370.5
L50606,L,301.5,310.5,1380.0,48.7,160,0,67206.0
L50607,L,301.6,310.6,1562.0,34.4,162,0,53732.799999999996
L50608,L,301.6,310.6,1391.0,49.4,164,0,68715.4
H32843,H,301.5,310.5,1551.0,34.3,166,0,53199.299999999996
H32844,H,301.6,310.6,1821.0,26.2,171,0,47710.2
L50611,L,301.6,310.7,1429.0,43.6,176,0,62304.4
M18292,M,301.6,310.7,2012.0,20.7,178,0,41648.4
M18293,M,301.6,310.6,1924.0,23.6,181,0,45406.4
M18294,M,300.1,310.1,1504.0,40.1,184,0,60310.4
L50615,L,301.5,310.5,1389.0,54.9,187,0,76256.09999999999
L50616,L,301.5,310.5,1466.0,48.1,189,0,70514.6
L50617,L,301.5,310.5,2297.0,15.8,191,0,36292.6
L50618,L,301.4,310.4,1471.0,37.5,193,0,55162.5
L50619,L,301.4,310.3,1492.0,41.4,195,0,61768.799999999996
L50620,L,301.3,310.3,1460.0,41.5,197,0,60590.0
L50621,L,301.4,310.4,1559.0,39.4,199,0,61424.6
M18302,M,301.4,310.5,1495.0,52.5,201,0,78487.5
L50623,L,301.5,310.5,1535.0,39.0,204,0,59865.0
L50624,L,301.5,310.6,1381.0,50.7,206,0,70016.7
M18305,M,301.6,310.6,1599.0,36.1,208,0,57723.9
H32860,H,301.6,310.6,1400.0,49.5,211,0,69300.0
L50627,L,301.7,310.6,1624.0,34.5,216,0,56028.0
L50628,L,301.6,310.6,1478.0,36.6,218,0,54094.8
L50629,L,301.7,310.7,1605.0,33.3,220,0,53446.49999999999
L50630,L,301.6,310.6,1506.0,43.4,222,0,65360.4
L50631,L,301.6,310.6,1455.0,43.9,0,0,63874.5
H32866,H,301.6,310.5,1602.0,32.3,2,0,51744.6
L50633,L,301.5,310.4,1425.0,54.4,7,0,77520.0
L50634,L,301.5,310.4,1918.0,21.8,9,0,41812.4
H32869,H,301.4,310.3,1611.0,41.5,11,0,66856.5
H32870,H,301.4,310.4,1610.0,38.6,16,0,62146.0
M18317,M,301.5,310.4,2639.0,12.0,21,1,31668.0
L50638,L,301.5,310.4,1329.0,46.6,24,0,61931.4
L50639,L,301.5,310.4,1270.0,54.2,26,0,68834.0
L50640,L,301.5,310.3,1415.0,41.6,28,0,58864.0
H32875,H,301.6,310.4,1330.0,49.5,30,0,65835.0
H32876,H,301.6,310.5,1786.0,27.1,35,0,48400.600000000006
L50643,L,301.6,310.5,1809.0,25.5,40,0,46129.5
L50644,L,301.7,310.6,1303.0,59.7,42,0,77789.1
M18325,M,300.1,310.1,1504.0,40.1,44,0,60310.4
L50646,L,301.7,310.6,1447.0,56.9,47,0,82334.3
L50647,L,301.8,310.7,1461.0,44.2,49,0,64576.200000000004
L50648,L,301.8,310.7,2092.0,18.6,51,0,38911.200000000004
M18329,M,301.8,310.7,1429.0,47.9,53,0,68449.09999999999
L50650,L,301.8,310.8,1736.0,26.5,56,0,46004.0
L50651,L,301.8,310.7,1441.0,49.3,58,0,71041.3
L50652,L,301.8,310.7,1523.0,43.3,60,0,65945.9
M18333,M,300.1,310.1,1504.0,40.1,62,0,60310.4
M18334,M,301.9,310.8,1557.0,35.3,65,0,54962.1
L50655,L,301.8,310.7,1644.0,33.4,68,0,54909.6
L50656,L,301.8,310.6,1522.0,43.8,70,0,66663.59999999999
L50657,L,301.8,310.7,1547.0,41.7,72,0,64509.9
L50658,L,301.8,310.7,1597.0,30.8,74,0,49187.6
M18339,M,301.8,310.8,1619.0,31.0,76,0,50189.0
L50660,L,301.9,310.8,1400.0,58.2,79,0,81480.0
L50661,L,302.0,310.9,1663.0,31.5,81,0,52384.5
L50662,L,300.1,310.1,1504.0,40.1,83,0,60310.4
H32897,H,301.9,310.8,1455.0,42.7,85,0,62128.50000000001
L50664,L,301.9,310.8,1519.0,39.0,90,0,59241.0
L50665,L,301.9,310.8,1427.0,47.7,92,0,68067.90000000001
L50666,L,301.9,310.8,1650.0,29.8,94,0,49170.0
M18347,M,301.8,310.8,1508.0,38.8,96,0,58510.399999999994
L50668,L,301.9,310.9,1379.0,54.8,99,0,75569.2
L50669,L,301.9,310.9,1542.0,36.7,101,0,56591.4
M18350,M,301.9,310.9,1763.0,28.4,103,0,50069.2
H32905,H,301.9,310.9,1590.0,34.3,106,0,54536.99999999999
H32906,H,301.9,311.0,1336.0,63.6,111,0,84969.6
M18353,M,301.9,311.0,1638.0,35.4,116,0,57985.2
L50674,L,301.9,311.0,1356.0,45.7,119,0,61969.200000000004
M18355,M,301.9,311.0,1384.0,47.4,121,0,65601.59999999999
L50676,L,301.9,310.9,1309.0,48.0,124,0,62832.0
L50677,L,301.9,311.0,1642.0,33.1,126,0,54350.200000000004
L50678,L,301.9,311.0,1289.0,54.9,128,0,70766.09999999999
L50679,L,301.9,311.0,1353.0,43.8,130,0,59261.399999999994
H32914,H,301.9,311.0,1871.0,26.0,132,0,48646.0
H32915,H,300.1,310.1,1504.0,40.1,137,0,60310.4
M18362,M,301.8,310.9,1346.0,44.6,142,0,60031.6
L50683,L,301.7,310.8,1493.0,47.6,145,0,71066.8
M18364,M,301.7,310.8,1524.0,41.3,147,0,62941.2
L50685,L,301.6,310.8,1726.0,26.7,150,0,46084.2
H32920,H,301.6,310.8,1435.0,47.2,152,0,67732.0
M18367,M,301.7,310.8,1502.0,34.4,157,0,51668.799999999996
L50688,L,301.7,310.9,1608.0,33.0,160,0,53064.0
L50689,L,301.8,311.0,1771.0,27.2,162,0,48171.2
L50690,L,301.7,311.0,1474.0,42.6,164,0,62792.4
L50691,L,301.8,311.0,1322.0,53.0,166,0,70066.0
M18372,M,301.8,311.0,1393.0,49.5,168,0,68953.5
M18373,M,301.9,311.1,1417.0,52.5,171,0,74392.5
H32928,H,301.9,311.0,1430.0,49.8,174,0,71214.0
M18375,M,301.9,311.1,1605.0,40.0,179,0,64200.0
L50696,L,302.0,311.1,1402.0,47.8,182,0,67015.59999999999
L50697,L,302.0,311.0,1550.0,35.2,184,0,54560.00000000001
L50698,L,301.9,311.0,1376.0,44.9,186,0,61782.4
M18379,M,301.9,310.9,1569.0,32.5,188,0,50992.5
L50700,L,301.9,311.0,1669.0,32.2,191,0,53741.8
L50701,L,301.9,311.0,1541.0,38.9,193,0,59944.899999999994
L50702,L,301.8,311.0,1651.0,32.5,195,0,53657.5
L50703,L,301.8,310.9,1521.0,39.3,197,0,59775.299999999996
M18384,M,301.8,310.8,1365.0,48.2,199,0,65793.0
L50705,L,301.8,310.9,1609.0,31.7,202,0,51005.299999999996
H32940,H,300.1,310.1,1504.0,40.1,204,0,60310.4
M18387,M,301.9,310.9,1573.0,38.9,209,0,61189.7
L50708,L,302.0,310.9,1378.0,53.1,212,1,73171.8
L50709,L,301.9,310.9,1567.0,39.0,214,1,61113.0
M18390,M,301.9,310.9,1441.0,43.7,0,0,62971.700000000004
M18391,M,301.9,310.9,1641.0,33.2,3,0,54481.200000000004
L50712,L,301.9,310.9,1486.0,40.3,6,0,59885.799999999996
L50713,L,302.0,311.0,1563.0,36.2,8,0,56580.600000000006
M18394,M,302.0,311.1,1769.0,26.0,10,0,45994.0
H32949,H,301.9,311.0,1672.0,29.9,13,0,49992.799999999996
L50716,L,302.0,311.0,1632.0,34.2,18,0,55814.4
M18397,M,302.0,311.0,1980.0,21.5,20,0,42570.0
L50718,L,302.0,311.1,1635.0,36.0,23,0,58860.0
L50719,L,302.0,311.0,1686.0,32.5,25,0,54795.0
L50720,L,301.9,310.9,1574.0,31.4,27,0,49423.6
L50721,L,300.1,310.1,1504.0,40.1,29,0,60310.4
L50722,L,301.8,310.9,1899.0,24.7,31,0,46905.299999999996
L50723,L,301.8,310.9,1449.0,36.5,33,0,52888.5
M18404,M,301.9,310.9,1483.0,37.0,35,0,54871.0
L50725,L,301.8,310.8,1576.0,38.6,38,0,60833.600000000006
M18406,M,301.9,310.9,1317.0,51.9,40,0,68352.3
M18407,M,301.9,311.0,1467.0,48.1,43,0,70562.7
L50728,L,301.9,310.9,1616.0,34.5,46,0,55752.0
M18409,M,301.8,310.9,1299.0,60.4,48,0,78459.59999999999
M18410,M,301.9,311.0,1432.0,41.5,51,0,59428.0
L50731,L,301.9,310.9,1799.0,24.2,54,0,43535.799999999996
M18412,M,301.8,310.9,1358.0,52.3,56,0,71023.4
M18413,M,301.8,310.8,1618.0,37.8,59,0,61160.399999999994
L50734,L,301.9,310.8,1525.0,43.2,62,0,65880.0
L50735,L,301.8,310.7,1551.0,37.7,64,0,58472.700000000004
L50736,L,301.9,310.8,1735.0,31.5,66,0,54652.5
M18417,M,301.8,310.7,1309.0,43.3,68,0,56679.7
L50738,L,301.7,310.6,1743.0,26.2,71,0,45666.6
M18419,M,301.7,310.7,1659.0,29.9,73,0,49604.1
L50740,L,301.8,310.7,1680.0,32.4,76,0,54432.0
L50741,L,301.7,310.6,1486.0,38.5,78,0,57211.0
L50742,L,301.7,310.6,1471.0,43.8,80,0,64429.799999999996
M18423,M,301.8,310.7,1465.0,35.8,82,0,52446.99999999999
M18424,M,301.7,310.6,1492.0,42.2,85,0,62962.4
M18425,M,301.8,310.7,1420.0,52.0,88,0,73840.0
L50746,L,301.8,310.6,1295.0,62.3,91,0,80678.5
L50747,L,301.8,310.5,1548.0,34.1,93,0,52786.8
L50748,L,301.8,310.6,1372.0,54.7,95,0,75048.40000000001
M18429,M,301.8,310.6,1552.0,35.9,97,0,55716.799999999996
H32984,H,300.1,310.1,1504.0,40.1,100,0,60310.4
M18431,M,301.7,310.6,1691.0,27.7,105,0,46840.7
L50752,L,301.8,310.6,1451.0,50.7,108,0,73565.7
L50753,L,301.8,310.6,1452.0,48.4,110,0,70276.8
L50754,L,301.7,310.6,1406.0,46.0,112,0,64676.0
L50755,L,301.7,310.5,1567.0,39.1,114,0,61269.700000000004
L50756,L,301.6,310.4,1599.0,41.7,116,0,66678.3
M18437,M,301.6,310.4,1455.0,39.0,118,0,56745.0
M18438,M,301.7,310.5,1625.0,35.9,121,0,58337.5
L50759,L,301.8,310.6,2672.0,11.8,124,1,31529.600000000002
L50760,L,301.8,310.6,1650.0,31.9,126,0,52635.0
M18441,M,301.8,310.6,1459.0,40.2,128,0,58651.8
L50762,L,301.8,310.6,1395.0,50.5,131,0,70447.5
L50763,L,301.8,310.7,1751.0,29.3,133,0,51304.3
L50764,L,301.8,310.6,1192.0,68.9,135,0,82128.8
L50765,L,301.9,310.7,1947.0,25.0,137,0,48675.0
L50766,L,301.8,310.5,1593.0,34.9,139,0,55595.7
H33001,H,301.8,310.5,1478.0,38.6,141,0,57050.8
M18448,M,301.7,310.6,1505.0,44.5,146,0,66972.5
L50769,L,301.7,310.5,2465.0,13.7,149,0,33770.5
L50770,L,301.8,310.6,1403.0,46.8,151,0,65660.4
M18451,M,301.7,310.5,1458.0,41.4,153,0,60361.2
H33006,H,301.6,310.4,1369.0,45.4,156,0,62152.6
M18453,M,301.6,310.4,1377.0,44.9,161,0,61827.299999999996
M18454,M,301.6,310.4,1452.0,45.7,164,0,66356.40000000001
L50775,L,300.1,310.1,1504.0,40.1,167,0,60310.4
L50776,L,301.7,310.5,1354.0,50.0,169,0,67700.0
M18457,M,301.7,310.5,1724.0,33.0,171,0,56892.0
L50778,L,301.7,310.5,1399.0,53.2,174,0,74426.8
H33013,H,301.7,310.5,1388.0,50.5,176,0,70094.0
L50780,L,301.7,310.5,1523.0,34.7,181,0,52848.100000000006
L50781,L,301.7,310.5,1377.0,43.1,183,0,59348.700000000004
M18462,M,301.7,310.6,1417.0,45.2,185,0,64048.4
L50783,L,301.7,310.7,1542.0,40.0,188,0,61680.0
L50784,L,301.8,310.8,1557.0,33.3,190,0,51848.1
L50785,L,301.7,310.7,1641.0,31.9,192,0,52347.899999999994
L50786,L,301.7,310.7,1318.0,55.0,194,0,72490.0
L50787,L,301.6,310.7,1638.0,33.8,196,0,55364.399999999994
M18468,M,301.7,310.8,1954.0,21.6,198,0,42206.4
M18469,M,301.7,310.9,1644.0,32.5,201,0,53430.0
M18470,M,301.7,310.8,1594.0,32.4,204,0,51645.6
L50791,L,301.7,310.9,1405.0,46.4,207,1,65192.0
L50792,L,301.7,310.8,1622.0,37.8,0,0,61311.6
L50793,L,301.7,310.9,1557.0,39.4,2,0,61345.799999999996
L50794,L,301.8,311.0,1606.0,33.3,4,0,53479.799999999996
M18475,M,301.8,311.1,1647.0,31.6,6,0,52045.200000000004
M18476,M,301.8,311.1,1413.0,42.2,9,0,59628.600000000006
L50797,L,301.8,311.0,1529.0,41.6,12,0,63606.4
L50798,L,301.9,311.1,1448.0,46.3,14,0,67042.4
L50799,L,301.9,311.2,1435.0,44.2,16,0,63427.00000000001
H33034,H,301.9,311.2,1474.0,41.8,18,0,61613.2
L50801,L,301.9,311.2,1657.0,29.1,23,0,48218.700000000004
L50802,L,302.0,311.3,1509.0,39.9,25,0,60209.1
M18483,M,302.0,311.3,1530.0,36.4,27,0,55692.0
M18484,M,302.0,311.4,1587.0,35.9,30,0,56973.299999999996
M18485,M,302.1,311.4,1467.0,43.4,33,0,63667.799999999996
M18486,M,302.2,311.5,1360.0,53.0,36,0,72080.0
L50807,L,302.2,311.5,1588.0,30.6,39,0,48592.8
L50808,L,302.2,311.4,1609.0,32.1,41,0,51648.9
L50809,L,302.1,311.3,1415.0,44.1,43,0,62401.5
L50810,L,302.0,311.2,1845.0,27.3,45,0,50368.5
M18491,M,302.1,311.4,1419.0,36.2,47,0,51367.8
L50812,L,302.1,311.3,1634.0,30.6,50,0,50000.4
M18493,M,302.2,311.3,1521.0,40.6,52,0,61752.6
L50814,L,302.2,311.4,1499.0,37.7,55,0,56512.3
M18495,M,302.1,311.2,1616.0,35.1,57,0,56721.600000000006
L50816,L,302.2,311.4,1449.0,46.5,60,0,67378.5
M18497,M,302.2,311.4,1626.0,31.6,62,0,51381.600000000006
M18498,M,302.3,311.5,1445.0,44.8,65,0,64735.99999999999
L50819,L,302.4,311.6,1622.0,35.0,68,0,56770.0
H33054,H,302.4,311.6,1544.0,39.1,70,0,60370.4
L50821,L,302.3,311.6,1488.0,41.8,75,0,62198.399999999994
L50822,L,302.3,311.6,1309.0,57.6,77,0,75398.40000000001
L50823,L,302.3,311.6,1784.0,26.4,79,0,47097.6
L50824,L,302.2,311.5,1548.0,32.4,81,0,50155.2
L50825,L,302.2,311.5,1413.0,43.5,83,0,61465.5
M18506,M,302.2,311.5,1863.0,25.7,85,0,47879.1
L50827,L,302.2,311.5,1427.0,43.8,88,0,62502.6
M18508,M,302.2,311.5,1443.0,47.0,90,0,67821.0
L50829,L,302.2,311.5,1481.0,40.4,93,0,59832.4
L50830,L,302.1,311.4,1446.0,39.7,95,0,57406.200000000004
L50831,L,302.1,311.5,1444.0,44.9,97,0,64835.6
M18512,M,302.1,311.5,1341.0,50.8,99,0,68122.8
L50833,L,302.1,311.4,1518.0,37.4,102,0,56773.2
L50834,L,302.1,311.4,1603.0,35.9,104,0,57547.7
L50835,L,302.1,311.4,1686.0,30.9,106,0,52097.399999999994
M18516,M,302.1,311.5,1383.0,53.6,108,0,74128.8
L50837,L,302.1,311.5,1477.0,45.4,111,0,67055.8
M18518,M,302.2,311.5,1449.0,44.5,113,0,64480.5
M18519,M,302.2,311.5,1734.0,25.0,116,0,43350.0
L50840,L,302.3,311.6,1398.0,49.1,119,0,68641.8
M18521,M,302.3,311.7,1639.0,36.6,121,0,59987.4
M18522,M,300.1,310.1,1504.0,40.1,124,0,60310.4
M18523,M,302.3,311.7,1442.0,41.7,127,0,60131.4
M18524,M,302.3,311.7,1685.0,30.8,130,0,51898.0
M18525,M,302.4,311.8,1358.0,50.6,133,0,68714.8
M18526,M,302.3,311.6,1608.0,39.9,136,0,64159.2
L50847,L,302.3,311.6,1665.0,34.3,139,0,57109.49999999999
L50848,L,302.3,311.7,1510.0,38.7,141,0,58437.00000000001
L50849,L,302.4,311.8,1465.0,40.2,143,0,58893.00000000001
L50850,L,302.3,311.7,1701.0,27.5,145,0,46777.5
M18531,M,302.3,311.7,1486.0,39.6,147,0,58845.6
L50852,L,302.3,311.6,1658.0,32.3,150,0,53553.399999999994
H33087,H,302.3,311.7,1449.0,44.5,152,0,64480.5
L50854,L,302.2,311.5,1346.0,52.4,157,0,70530.4
M18535,M,302.1,311.5,1866.0,23.1,159,0,43104.600000000006
M18536,M,302.2,311.5,1562.0,38.0,162,0,59356.0
M18537,M,302.3,311.7,1368.0,53.6,165,0,73324.8
L50858,L,302.2,311.5,1567.0,33.1,168,0,51867.700000000004
L50859,L,302.2,311.5,1725.0,34.0,170,0,58650.0
L50860,L,302.2,311.5,1744.0,31.2,172,0,54412.799999999996
M18541,M,302.1,311.3,1453.0,45.1,174,0,65530.3
L50862,L,302.1,311.2,1550.0,34.8,177,0,53939.99999999999
M18543,M,302.0,311.2,1558.0,39.1,179,0,60917.8
L50864,L,302.0,311.2,1270.0,65.3,182,1,82931.0
M18545,M,301.9,311.1,1380.0,51.6,184,0,71208.0
L50866,L,302.0,311.1,1406.0,50.5,187,0,71003.0
M18547,M,302.0,311.2,1625.0,30.7,189,0,49887.5
L50868,L,302.0,311.2,1420.0,45.8,192,0,65035.99999999999
L50869,L,302.1,311.4,1889.0,22.7,194,0,42880.299999999996
L50870,L,302.1,311.3,1477.0,43.6,196,0,64397.200000000004
L50871,L,302.1,311.2,1460.0,46.9,198,0,68474.0
L50872,L,302.1,311.3,1758.0,24.4,200,0,42895.2
L50873,L,302.1,311.3,1521.0,31.5,202,0,47911.5
M18554,M,302.1,311.3,1511.0,45.0,204,0,67995.0
L50875,L,302.2,311.3,1530.0,37.3,207,1,57068.99999999999
L50876,L,302.1,311.2,1454.0,46.8,0,0,68047.2
L50877,L,302.2,311.2,1928.0,23.1,2,0,44536.8
H33112,H,302.2,311.3,1758.0,26.4,4,0,46411.2
L50879,L,302.2,311.2,1649.0,33.2,9,0,54746.8
L50880,L,302.1,311.2,1447.0,50.3,11,0,72784.09999999999
L50881,L,302.1,311.2,1417.0,48.0,13,0,68016.0
L50882,L,302.0,311.2,1434.0,44.9,15,0,64386.6
M18563,M,302.0,311.2,1418.0,49.5,17,0,70191.0
M18564,M,302.0,311.2,1400.0,49.5,20,0,69300.0
M18565,M,302.0,311.3,1725.0,27.7,23,0,47782.5
L50886,L,302.0,311.3,1567.0,41.1,26,0,64403.700000000004
M18567,M,302.1,311.3,1497.0,38.4,28,0,57484.799999999996
L50888,L,302.1,311.4,1549.0,44.6,31,0,69085.40000000001
L50889,L,302.2,311.4,1754.0,26.9,33,0,47182.6
L50890,L,302.2,311.5,1489.0,38.3,35,0,57028.7
L50891,L,302.2,311.5,1543.0,38.5,37,0,59405.5
L50892,L,302.3,311.5,1543.0,33.1,39,0,51073.3
L50893,L,302.3,311.5,1565.0,35.6,41,0,55714.0
M18574,M,302.3,311.4,1855.0,23.9,43,0,44334.5
M18575,M,302.4,311.4,1475.0,45.2,46,0,66670.0
L50896,L,302.3,311.4,1609.0,32.3,49,0,51970.7
H33131,H,302.3,311.4,1443.0,44.1,51,0,63636.3
L50898,L,302.4,311.4,1450.0,44.1,56,0,63945.0
L50899,L,302.4,311.5,1590.0,39.9,58,0,63441.0
M18580,M,302.4,311.4,1508.0,41.2,60,0,62129.600000000006
M18581,M,302.2,311.2,1544.0,43.6,63,0,67318.40000000001
L50902,L,302.2,311.2,1451.0,41.8,66,0,60651.799999999996
L50903,L,300.1,310.1,1504.0,40.1,68,0,60310.4
M18584,M,302.3,311.2,1507.0,47.7,70,0,71883.90000000001
H33139,H,302.3,311.1,1543.0,37.5,73,0,57862.5
M18586,M,302.3,311.2,1505.0,36.7,78,0,55233.50000000001
L50907,L,302.3,311.2,1786.0,24.3,81,0,43399.8
L50908,L,302.3,311.3,1457.0,44.5,83,0,64836.5
M18589,M,302.4,311.3,1312.0,61.5,85,0,80688.0
M18590,M,302.3,311.2,1405.0,47.7,88,0,67018.5
M18591,M,302.2,311.2,1377.0,43.0,91,0,59211.0
M18592,M,302.2,311.2,1347.0,49.8,94,0,67080.59999999999
L50913,L,302.2,311.1,1470.0,39.6,97,0,58212.0
M18594,M,302.2,311.2,1873.0,24.0,99,0,44952.0
M18595,M,302.2,311.1,1434.0,58.6,102,0,84032.40000000001
H33150,H,302.2,311.1,1628.0,30.6,105,0,49816.8
L50917,L,302.2,311.1,1351.0,48.6,110,0,65658.6
M18598,M,302.3,311.2,1454.0,43.8,112,0,63685.2
M18599,M,302.2,311.2,1663.0,29.6,115,0,49224.8
L50920,L,302.3,311.2,1401.0,49.7,118,0,69629.7
L50921,L,302.4,311.3,1503.0,38.2,120,0,57414.600000000006
L50922,L,302.4,311.4,1564.0,35.0,122,0,54740.0
L50923,L,302.5,311.4,1759.0,24.6,124,0,43271.4
L50924,L,302.5,311.4,1409.0,53.1,126,0,74817.90000000001
L50925,L,302.6,311.4,1738.0,25.8,128,0,44840.4
H33160,H,302.5,311.3,1393.0,47.5,130,0,66167.5
L50927,L,302.5,311.1,1499.0,38.8,135,0,58161.2
L50928,L,302.5,311.1,1493.0,39.0,137,0,58227.0
L50929,L,302.4,311.1,1652.0,33.9,139,0,56002.799999999996
L50930,L,302.3,311.1,1589.0,29.9,141,0,47511.1
L50931,L,302.4,311.1,1520.0,42.2,143,0,64144.00000000001
H33166,H,302.3,311.1,1455.0,40.3,145,0,58636.49999999999
L50933,L,302.2,311.0,1463.0,46.8,150,0,68468.4
L50934,L,302.3,311.0,1442.0,43.7,152,0,63015.4
L50935,L,302.3,311.0,1329.0,51.5,154,0,68443.5
L50936,L,302.3,311.1,1546.0,33.1,156,0,51172.600000000006
M18617,M,302.2,311.1,1516.0,33.7,158,0,51089.200000000004
M18618,M,302.2,311.0,1476.0,47.4,161,0,69962.4
L50939,L,302.3,311.0,1412.0,47.0,164,0,66364.0
L50940,L,302.3,310.9,1377.0,46.8,166,1,64443.6
M18621,M,302.4,311.0,1490.0,37.1,168,0,55279.0
M18622,M,302.3,311.0,1526.0,37.7,171,0,57530.200000000004
L50943,L,302.3,311.0,1428.0,47.9,174,0,68401.2
L50944,L,302.4,311.0,1329.0,54.6,176,0,72563.40000000001
M18625,M,302.4,311.1,1443.0,51.8,178,0,74747.4
L50946,L,302.3,311.1,1373.0,53.0,181,0,72769.0
L50947,L,302.3,311.1,1630.0,35.6,183,0,58028.0
L50948,L,302.2,311.0,1555.0,34.2,185,0,53181.00000000001
M18629,M,302.2,311.0,1436.0,47.0,187,0,67492.0
L50950,L,302.3,311.0,1609.0,31.0,190,0,49879.0
M18631,M,302.3,311.0,1384.0,49.7,192,0,68784.8
L50952,L,302.4,311.1,1448.0,44.8,195,0,64870.399999999994
M18633,M,302.4,311.1,1887.0,22.4,197,0,42268.799999999996
